Date Administered,AgeGroupVacc,7-day_avg_group_cases_per_100k,Administered_Dose1_pct_agegroup,Series_Complete_Pop_pct_agegroup
2021-03-23T00:00:00,18 - 24 Years,28.96076848,0.104,0.049
2021-03-23T00:00:00,25 - 39 Years,25.13610205,0.179,0.097
2021-03-23T00:00:00,40 - 49 Years,23.94878452,0.232,0.121
2021-03-23T00:00:00,50 - 64 Years,21.37010519,0.321,0.143
2021-03-23T00:00:00,65 - 74 Years,12.51887241,0.678,0.395
2021-03-23T00:00:00,75+ Years,14.36735998,0.7,0.488
2021-03-22T00:00:00,<12 Years,10.82313755,0,0
2021-03-22T00:00:00,12 - 15 Years,18.00713899,0,0
2021-03-22T00:00:00,16 - 17 Years,23.39021513,0.021,0.006
2021-03-22T00:00:00,18 - 24 Years,29.16499054,0.102,0.048
2021-03-22T00:00:00,25 - 39 Years,25.53209576,0.176,0.095
2021-03-22T00:00:00,40 - 49 Years,24.39309414,0.227,0.119
2021-03-22T00:00:00,50 - 64 Years,21.84345264,0.315,0.14
2021-03-22T00:00:00,65 - 74 Years,13.24499755,0.673,0.389
2021-03-22T00:00:00,75+ Years,15.41057628,0.696,0.483
2021-03-21T00:00:00,<12 Years,10.4218399,0,0
2021-03-21T00:00:00,12 - 15 Years,17.44163966,0,0
2021-03-21T00:00:00,16 - 17 Years,22.48065307,0.02,0.006
2021-03-21T00:00:00,18 - 24 Years,28.11787974,0.099,0.047
2021-03-21T00:00:00,25 - 39 Years,24.61852391,0.172,0.094
2021-03-21T00:00:00,40 - 49 Years,23.54415806,0.222,0.117
2021-03-21T00:00:00,50 - 64 Years,21.12332884,0.306,0.137
2021-03-21T00:00:00,65 - 74 Years,12.93325574,0.667,0.381
2021-03-21T00:00:00,75+ Years,15.04390819,0.693,0.478
2021-03-20T00:00:00,<12 Years,10.11008309,0,0
2021-03-20T00:00:00,12 - 15 Years,16.85990998,0,0
2021-03-20T00:00:00,16 - 17 Years,21.92940334,0.019,0.005
2021-03-20T00:00:00,18 - 24 Years,27.27168184,0.094,0.046
2021-03-20T00:00:00,25 - 39 Years,23.89176146,0.166,0.092
2021-03-20T00:00:00,40 - 49 Years,22.86104088,0.214,0.115
2021-03-20T00:00:00,50 - 64 Years,20.48652327,0.293,0.133
2021-03-20T00:00:00,65 - 74 Years,12.56637593,0.659,0.369
2021-03-20T00:00:00,75+ Years,14.38278388,0.687,0.469
2021-03-19T00:00:00,<12 Years,9.615079901,0,0
2021-03-19T00:00:00,12 - 15 Years,16.0663316,0,0
2021-03-19T00:00:00,16 - 17 Years,20.90270072,0.017,0.005
2021-03-19T00:00:00,18 - 24 Years,25.87238252,0.09,0.045
2021-03-19T00:00:00,25 - 39 Years,22.60625948,0.16,0.09
2021-03-19T00:00:00,40 - 49 Years,21.52208868,0.206,0.112
2021-03-19T00:00:00,50 - 64 Years,19.19520417,0.28,0.13
2021-03-19T00:00:00,65 - 74 Years,11.69858853,0.649,0.356
2021-03-19T00:00:00,75+ Years,13.19444273,0.681,0.459
2021-03-18T00:00:00,<12 Years,9.216459547,0,0
2021-03-18T00:00:00,12 - 15 Years,15.41284672,0,0
2021-03-18T00:00:00,16 - 17 Years,20.22052918,0.016,0.005
2021-03-18T00:00:00,18 - 24 Years,24.77279799,0.087,0.044
2021-03-18T00:00:00,25 - 39 Years,21.60255473,0.156,0.089
2021-03-18T00:00:00,40 - 49 Years,20.57819648,0.2,0.11
2021-03-18T00:00:00,50 - 64 Years,18.26213077,0.269,0.126
2021-03-18T00:00:00,65 - 74 Years,11.12642567,0.64,0.344
2021-03-18T00:00:00,75+ Years,12.3005578,0.675,0.45
2021-03-17T00:00:00,<12 Years,8.739305035,0,0
2021-03-17T00:00:00,12 - 15 Years,14.5492216,0,0
2021-03-17T00:00:00,16 - 17 Years,19.18004531,0.015,0.005
2021-03-17T00:00:00,18 - 24 Years,23.24160526,0.084,0.043
2021-03-17T00:00:00,25 - 39 Years,20.02765649,0.152,0.087
2021-03-17T00:00:00,40 - 49 Years,19.09114108,0.194,0.108
2021-03-17T00:00:00,50 - 64 Years,16.88113673,0.258,0.123
2021-03-17T00:00:00,65 - 74 Years,10.20986234,0.631,0.332
2021-03-17T00:00:00,75+ Years,10.99303199,0.669,0.441
2021-03-16T00:00:00,<12 Years,8.299037778,0,0
2021-03-16T00:00:00,12 - 15 Years,13.87096409,0,0
2021-03-16T00:00:00,16 - 17 Years,18.49787377,0.014,0.005
2021-03-16T00:00:00,18 - 24 Years,22.05976462,0.082,0.042
2021-03-16T00:00:00,25 - 39 Years,18.77255061,0.148,0.085
2021-03-16T00:00:00,40 - 49 Years,17.72951279,0.189,0.106
2021-03-16T00:00:00,50 - 64 Years,15.69356812,0.25,0.12
2021-03-16T00:00:00,65 - 74 Years,9.382368095,0.623,0.322
2021-03-16T00:00:00,75+ Years,9.935793963,0.664,0.431
2021-03-15T00:00:00,<12 Years,8.018516142,0,0
2021-03-15T00:00:00,12 - 15 Years,13.45068361,0,0
2021-03-15T00:00:00,16 - 17 Years,18.07237788,0.014,0.005
2021-03-15T00:00:00,18 - 24 Years,21.08072784,0.079,0.041
2021-03-15T00:00:00,25 - 39 Years,17.88008717,0.145,0.084
2021-03-15T00:00:00,40 - 49 Years,16.98368205,0.185,0.104
2021-03-15T00:00:00,50 - 64 Years,14.97253622,0.244,0.118
2021-03-15T00:00:00,65 - 74 Years,8.879763954,0.617,0.314
2021-03-15T00:00:00,75+ Years,9.23821317,0.66,0.424
2021-03-14T00:00:00,<12 Years,8.23299769,0,0
2021-03-14T00:00:00,12 - 15 Years,13.65142734,0,0
2021-03-14T00:00:00,16 - 17 Years,18.38417851,0.013,0.004
2021-03-14T00:00:00,18 - 24 Years,21.37807894,0.077,0.04
2021-03-14T00:00:00,25 - 39 Years,18.28895701,0.142,0.083
2021-03-14T00:00:00,40 - 49 Years,17.45881698,0.181,0.102
2021-03-14T00:00:00,50 - 64 Years,15.49287788,0.237,0.115
2021-03-14T00:00:00,65 - 74 Years,9.34928529,0.609,0.305
2021-03-14T00:00:00,75+ Years,10.00660367,0.655,0.416
2021-03-13T00:00:00,<12 Years,8.244301849,0,0
2021-03-13T00:00:00,12 - 15 Years,13.76931088,0,0
2021-03-13T00:00:00,16 - 17 Years,18.30665902,0.012,0.004
2021-03-13T00:00:00,18 - 24 Years,21.46317147,0.074,0.039
2021-03-13T00:00:00,25 - 39 Years,18.27460329,0.138,0.081
2021-03-13T00:00:00,40 - 49 Years,17.68557787,0.175,0.099
2021-03-13T00:00:00,50 - 64 Years,15.60661749,0.227,0.111
2021-03-13T00:00:00,65 - 74 Years,9.441323348,0.598,0.292
2021-03-13T00:00:00,75+ Years,10.09704379,0.648,0.405
2021-03-12T00:00:00,<12 Years,8.344849371,0,0
2021-03-12T00:00:00,12 - 15 Years,13.98286804,0,0
2021-03-12T00:00:00,16 - 17 Years,18.52026829,0.011,0.004
2021-03-12T00:00:00,18 - 24 Years,21.90612534,0.071,0.038
2021-03-12T00:00:00,25 - 39 Years,19.51662196,0.133,0.079
2021-03-12T00:00:00,40 - 49 Years,19.78630493,0.168,0.096
2021-03-12T00:00:00,50 - 64 Years,17.0162167,0.215,0.107
2021-03-12T00:00:00,65 - 74 Years,10.37866947,0.581,0.278
2021-03-12T00:00:00,75+ Years,11.41017829,0.633,0.39
2021-03-11T00:00:00,<12 Years,8.457296008,0,0
2021-03-11T00:00:00,12 - 15 Years,14.20069633,0,0
2021-03-11T00:00:00,16 - 17 Years,18.65980338,0.011,0.004
2021-03-11T00:00:00,18 - 24 Years,22.64217569,0.069,0.037
2021-03-11T00:00:00,25 - 39 Years,20.00781459,0.129,0.077
2021-03-11T00:00:00,40 - 49 Years,20.23026024,0.163,0.094
2021-03-11T00:00:00,50 - 64 Years,17.6695951,0.205,0.103
2021-03-11T00:00:00,65 - 74 Years,10.74258031,0.568,0.263
2021-03-11T00:00:00,75+ Years,11.9086506,0.624,0.376
2021-03-10T00:00:00,<12 Years,8.347526672,0,0
2021-03-10T00:00:00,12 - 15 Years,14.11954461,0,0
2021-03-10T00:00:00,16 - 17 Years,18.61329168,0.01,0.004
2021-03-10T00:00:00,18 - 24 Years,22.53486456,0.067,0.036
2021-03-10T00:00:00,25 - 39 Years,19.99873797,0.126,0.076
2021-03-10T00:00:00,40 - 49 Years,20.20616689,0.158,0.092
2021-03-10T00:00:00,50 - 64 Years,17.72430817,0.196,0.1
2021-03-10T00:00:00,65 - 74 Years,10.74088376,0.555,0.252
2021-03-10T00:00:00,75+ Years,11.90724842,0.616,0.365
2021-03-09T00:00:00,<12 Years,8.220801097,0,0
2021-03-09T00:00:00,12 - 15 Years,13.79152083,0,0
2021-03-09T00:00:00,16 - 17 Years,18.29287778,0.01,0.004
2021-03-09T00:00:00,18 - 24 Years,21.97230841,0.065,0.035
2021-03-09T00:00:00,25 - 39 Years,19.49509138,0.123,0.074
2021-03-09T00:00:00,40 - 49 Years,19.69914371,0.155,0.09
2021-03-09T00:00:00,50 - 64 Years,17.30476567,0.19,0.098
2021-03-09T00:00:00,65 - 74 Years,10.47579719,0.545,0.243
2021-03-09T00:00:00,75+ Years,11.36741203,0.609,0.357
2021-03-08T00:00:00,<12 Years,7.99918008,0,0
2021-03-08T00:00:00,12 - 15 Years,13.51560499,0,0
2021-03-08T00:00:00,16 - 17 Years,17.87944048,0.009,0.004
2021-03-08T00:00:00,18 - 24 Years,21.72743103,0.063,0.035
2021-03-08T00:00:00,25 - 39 Years,19.02352957,0.121,0.073
2021-03-08T00:00:00,40 - 49 Years,19.28920254,0.152,0.089
2021-03-08T00:00:00,50 - 64 Years,16.97694135,0.186,0.096
2021-03-08T00:00:00,65 - 74 Years,10.18271747,0.537,0.238
2021-03-08T00:00:00,75+ Years,10.92572771,0.604,0.352
2021-03-07T00:00:00,<12 Years,7.817421097,0,0
2021-03-07T00:00:00,12 - 15 Years,13.20552,0,0
2021-03-07T00:00:00,16 - 17 Years,17.33508137,0.009,0.003
2021-03-07T00:00:00,18 - 24 Years,21.30480482,0.062,0.034
2021-03-07T00:00:00,25 - 39 Years,18.57687568,0.118,0.072
2021-03-07T00:00:00,40 - 49 Years,18.80839859,0.148,0.087
2021-03-07T00:00:00,50 - 64 Years,16.53424229,0.18,0.093
2021-03-07T00:00:00,65 - 74 Years,9.936717134,0.528,0.23
2021-03-07T00:00:00,75+ Years,10.44969016,0.599,0.344
2021-03-06T00:00:00,<12 Years,7.85341592,0,0
2021-03-06T00:00:00,12 - 15 Years,13.12351406,0,0
2021-03-06T00:00:00,16 - 17 Years,17.37125713,0.008,0.003
2021-03-06T00:00:00,18 - 24 Years,21.20222105,0.06,0.033
2021-03-06T00:00:00,25 - 39 Years,18.47260015,0.115,0.071
2021-03-06T00:00:00,40 - 49 Years,18.5664022,0.144,0.085
2021-03-06T00:00:00,50 - 64 Years,16.42209186,0.173,0.091
2021-03-06T00:00:00,65 - 74 Years,9.936292995,0.513,0.219
2021-03-06T00:00:00,75+ Years,10.45740211,0.59,0.332
2021-03-05T00:00:00,<12 Years,7.73026008,0,0
2021-03-05T00:00:00,12 - 15 Years,12.86212011,0,0
2021-03-05T00:00:00,16 - 17 Years,17.0594565,0.008,0.003
2021-03-05T00:00:00,18 - 24 Years,20.62548282,0.058,0.032
2021-03-05T00:00:00,25 - 39 Years,17.04102799,0.112,0.069
2021-03-05T00:00:00,40 - 49 Years,16.3675302,0.14,0.083
2021-03-05T00:00:00,50 - 64 Years,14.96232009,0.166,0.088
2021-03-05T00:00:00,65 - 74 Years,9.046026252,0.495,0.207
2021-03-05T00:00:00,75+ Years,9.320240258,0.578,0.318
2021-03-04T00:00:00,<12 Years,7.768634726,0,0
2021-03-04T00:00:00,12 - 15 Years,13.03040314,0,0
2021-03-04T00:00:00,16 - 17 Years,17.18004238,0.007,0.003
2021-03-04T00:00:00,18 - 24 Years,20.83963235,0.057,0.032
2021-03-04T00:00:00,25 - 39 Years,17.22699306,0.11,0.068
2021-03-04T00:00:00,40 - 49 Years,16.24352033,0.136,0.082
2021-03-04T00:00:00,50 - 64 Years,14.94642833,0.16,0.086
2021-03-04T00:00:00,65 - 74 Years,9.355647368,0.479,0.196
2021-03-04T00:00:00,75+ Years,9.489202038,0.567,0.305
2021-03-03T00:00:00,<12 Years,7.936412248,0,0
2021-03-03T00:00:00,12 - 15 Years,13.26019064,0,0
2021-03-03T00:00:00,16 - 17 Years,17.41432352,0.007,0.003
2021-03-03T00:00:00,18 - 24 Years,21.79550506,0.055,0.031
2021-03-03T00:00:00,25 - 39 Years,17.64114,0.108,0.067
2021-03-03T00:00:00,40 - 49 Years,16.43095238,0.134,0.08
2021-03-03T00:00:00,50 - 64 Years,15.13554029,0.156,0.084
2021-03-03T00:00:00,65 - 74 Years,9.777241052,0.466,0.187
2021-03-03T00:00:00,75+ Years,10.24006538,0.558,0.293
2021-03-02T00:00:00,<12 Years,8.100620035,0,0
2021-03-02T00:00:00,12 - 15 Years,13.61640396,0,0
2021-03-02T00:00:00,16 - 17 Years,17.60209296,0.007,0.003
2021-03-02T00:00:00,18 - 24 Years,22.10845646,0.054,0.03
2021-03-02T00:00:00,25 - 39 Years,17.92652566,0.106,0.066
2021-03-02T00:00:00,40 - 49 Years,16.59925148,0.131,0.079
2021-03-02T00:00:00,50 - 64 Years,15.34190615,0.152,0.082
2021-03-02T00:00:00,65 - 74 Years,9.971072354,0.455,0.179
2021-03-02T00:00:00,75+ Years,10.61795086,0.551,0.284
2021-03-01T00:00:00,<12 Years,8.327000699,0,0
2021-03-01T00:00:00,12 - 15 Years,13.73172483,0,0
2021-03-01T00:00:00,16 - 17 Years,17.71062025,0.007,0.003
2021-03-01T00:00:00,18 - 24 Years,22.47955442,0.053,0.03
2021-03-01T00:00:00,25 - 39 Years,18.27397004,0.104,0.065
2021-03-01T00:00:00,40 - 49 Years,16.9390385,0.129,0.078
2021-03-01T00:00:00,50 - 64 Years,15.56688809,0.149,0.081
2021-03-01T00:00:00,65 - 74 Years,10.20222784,0.445,0.174
2021-03-01T00:00:00,75+ Years,10.9516679,0.544,0.276
2021-02-28T00:00:00,<12 Years,8.524823486,0,0
2021-02-28T00:00:00,12 - 15 Years,14.0623113,0,0
2021-02-28T00:00:00,16 - 17 Years,18.17745986,0.006,0.003
2021-02-28T00:00:00,18 - 24 Years,23.46426404,0.052,0.029
2021-02-28T00:00:00,25 - 39 Years,19.12991594,0.103,0.064
2021-02-28T00:00:00,40 - 49 Years,17.88470228,0.127,0.077
2021-02-28T00:00:00,50 - 64 Years,16.15465622,0.145,0.079
2021-02-28T00:00:00,65 - 74 Years,10.85158391,0.433,0.167
2021-02-28T00:00:00,75+ Years,11.6639715,0.537,0.265
2021-02-27T00:00:00,<12 Years,8.545646937,0,0
2021-02-27T00:00:00,12 - 15 Years,14.25280427,0,0
2021-02-27T00:00:00,16 - 17 Years,18.36695196,0.006,0.003
2021-02-27T00:00:00,18 - 24 Years,23.78477922,0.051,0.028
2021-02-27T00:00:00,25 - 39 Years,19.37456238,0.1,0.062
2021-02-27T00:00:00,40 - 49 Years,18.11429768,0.124,0.074
2021-02-27T00:00:00,50 - 64 Years,16.37600575,0.141,0.077
2021-02-27T00:00:00,65 - 74 Years,11.00597033,0.418,0.156
2021-02-27T00:00:00,75+ Years,11.87569954,0.526,0.25
2021-02-26T00:00:00,<12 Years,8.594433309,0,0
2021-02-26T00:00:00,12 - 15 Years,14.30320376,0,0
2021-02-26T00:00:00,16 - 17 Years,18.53232688,0.006,0.002
2021-02-26T00:00:00,18 - 24 Years,24.11994922,0.05,0.028
2021-02-26T00:00:00,25 - 39 Years,19.61245412,0.098,0.061
2021-02-26T00:00:00,40 - 49 Years,18.3368068,0.121,0.072
2021-02-26T00:00:00,50 - 64 Years,16.60530116,0.137,0.074
2021-02-26T00:00:00,65 - 74 Years,11.31219834,0.403,0.145
2021-02-26T00:00:00,75+ Years,12.13299819,0.515,0.234
2021-02-25T00:00:00,<12 Years,8.576584636,0,0
2021-02-25T00:00:00,12 - 15 Years,14.24084507,0,0
2021-02-25T00:00:00,16 - 17 Years,18.73560022,0.006,0.002
2021-02-25T00:00:00,18 - 24 Years,23.95118238,0.049,0.027
2021-02-25T00:00:00,25 - 39 Years,19.4007368,0.097,0.059
2021-02-25T00:00:00,40 - 49 Years,18.42042488,0.119,0.07
2021-02-25T00:00:00,50 - 64 Years,16.35988696,0.133,0.072
2021-02-25T00:00:00,65 - 74 Years,11.08104285,0.39,0.135
2021-02-25T00:00:00,75+ Years,12.31738386,0.504,0.219
2021-02-24T00:00:00,<12 Years,8.517089061,0,0
2021-02-24T00:00:00,12 - 15 Years,14.19215404,0,0
2021-02-24T00:00:00,16 - 17 Years,18.69942445,0.005,0.002
2021-02-24T00:00:00,18 - 24 Years,23.53044711,0.048,0.026
2021-02-24T00:00:00,25 - 39 Years,19.22828112,0.095,0.058
2021-02-24T00:00:00,40 - 49 Years,18.53380533,0.117,0.069
2021-02-24T00:00:00,50 - 64 Years,16.32719534,0.131,0.07
2021-02-24T00:00:00,65 - 74 Years,10.99154962,0.38,0.126
2021-02-24T00:00:00,75+ Years,12.09864496,0.496,0.206
2021-02-23T00:00:00,<12 Years,8.490018575,0,0
2021-02-23T00:00:00,12 - 15 Years,14.11783615,0,0
2021-02-23T00:00:00,16 - 17 Years,18.63913151,0.005,0.002
2021-02-23T00:00:00,18 - 24 Years,23.76776071,0.048,0.025
2021-02-23T00:00:00,25 - 39 Years,19.27429744,0.094,0.057
2021-02-23T00:00:00,40 - 49 Years,18.82292546,0.115,0.067
2021-02-23T00:00:00,50 - 64 Years,16.46658879,0.129,0.068
2021-02-23T00:00:00,65 - 74 Years,11.13109119,0.372,0.12
2021-02-23T00:00:00,75+ Years,12.21151985,0.49,0.195
2021-02-22T00:00:00,<12 Years,8.414459194,0,0
2021-02-22T00:00:00,12 - 15 Years,13.98201381,0,0
2021-02-22T00:00:00,16 - 17 Years,18.3962371,0.005,0.002
2021-02-22T00:00:00,18 - 24 Years,23.66470421,0.047,0.025
2021-02-22T00:00:00,25 - 39 Years,19.14426966,0.094,0.056
2021-02-22T00:00:00,40 - 49 Years,18.61317164,0.115,0.066
2021-02-22T00:00:00,50 - 64 Years,16.38758403,0.127,0.067
2021-02-22T00:00:00,65 - 74 Years,11.06195661,0.368,0.116
2021-02-22T00:00:00,75+ Years,12.30476431,0.486,0.189
2021-02-21T00:00:00,<12 Years,8.534342778,0,0
2021-02-21T00:00:00,12 - 15 Years,14.12039884,0,0
2021-02-21T00:00:00,16 - 17 Years,18.63051824,0.005,0.002
2021-02-21T00:00:00,18 - 24 Years,23.95070964,0.047,0.024
2021-02-21T00:00:00,25 - 39 Years,19.30279379,0.093,0.055
2021-02-21T00:00:00,40 - 49 Years,18.79989506,0.113,0.065
2021-02-21T00:00:00,50 - 64 Years,16.85298561,0.126,0.066
2021-02-21T00:00:00,65 - 74 Years,11.33891907,0.362,0.111
2021-02-21T00:00:00,75+ Years,12.97149731,0.481,0.18
2021-02-20T00:00:00,<12 Years,8.598597999,0,0
2021-02-20T00:00:00,12 - 15 Years,14.09648044,0,0
2021-02-20T00:00:00,16 - 17 Years,18.6511901,0.005,0.002
2021-02-20T00:00:00,18 - 24 Years,24.08685769,0.046,0.023
2021-02-20T00:00:00,25 - 39 Years,19.39102694,0.092,0.054
2021-02-20T00:00:00,40 - 49 Years,18.94162061,0.112,0.063
2021-02-20T00:00:00,50 - 64 Years,16.98148185,0.124,0.063
2021-02-20T00:00:00,65 - 74 Years,11.53147795,0.352,0.102
2021-02-20T00:00:00,75+ Years,13.27366547,0.472,0.165
2021-02-19T00:00:00,<12 Years,8.747931893,0,0
2021-02-19T00:00:00,12 - 15 Years,14.36727091,0,0
2021-02-19T00:00:00,16 - 17 Years,18.91820169,0.005,0.002
2021-02-19T00:00:00,18 - 24 Years,24.52319325,0.045,0.023
2021-02-19T00:00:00,25 - 39 Years,19.84253576,0.09,0.052
2021-02-19T00:00:00,40 - 49 Years,19.38663886,0.11,0.061
2021-02-19T00:00:00,50 - 64 Years,17.37423537,0.121,0.061
2021-02-19T00:00:00,65 - 74 Years,11.76051275,0.343,0.094
2021-02-19T00:00:00,75+ Years,13.70343133,0.464,0.152
2021-02-18T00:00:00,<12 Years,8.938317733,0,0
2021-02-18T00:00:00,12 - 15 Years,14.61243452,0,0
2021-02-18T00:00:00,16 - 17 Years,18.94920949,0.005,0.002
2021-02-18T00:00:00,18 - 24 Years,24.82007162,0.044,0.022
2021-02-18T00:00:00,25 - 39 Years,20.30016602,0.089,0.051
2021-02-18T00:00:00,40 - 49 Years,19.95212383,0.108,0.059
2021-02-18T00:00:00,50 - 64 Years,17.89003653,0.119,0.059
2021-02-18T00:00:00,65 - 74 Years,12.26863069,0.33,0.086
2021-02-18T00:00:00,75+ Years,14.15563194,0.453,0.139
2021-02-17T00:00:00,<12 Years,9.498468573,0,0
2021-02-17T00:00:00,12 - 15 Years,15.48118501,0,0
2021-02-17T00:00:00,16 - 17 Years,19.87255278,0.004,0.002
2021-02-17T00:00:00,18 - 24 Years,26.04824041,0.044,0.021
2021-02-17T00:00:00,25 - 39 Years,21.56519285,0.088,0.049
2021-02-17T00:00:00,40 - 49 Years,21.17840421,0.107,0.058
2021-02-17T00:00:00,50 - 64 Years,19.10235088,0.117,0.057
2021-02-17T00:00:00,65 - 74 Years,13.1398112,0.321,0.08
2021-02-17T00:00:00,75+ Years,15.25984275,0.444,0.129
2021-02-16T00:00:00,<12 Years,10.01429521,0,0
2021-02-16T00:00:00,12 - 15 Years,16.23974001,0,0
2021-02-16T00:00:00,16 - 17 Years,20.74938439,0.004,0.001
2021-02-16T00:00:00,18 - 24 Years,27.14451579,0.043,0.02
2021-02-16T00:00:00,25 - 39 Years,22.57121952,0.087,0.048
2021-02-16T00:00:00,40 - 49 Years,22.19741096,0.106,0.057
2021-02-16T00:00:00,50 - 64 Years,20.05426737,0.115,0.056
2021-02-16T00:00:00,65 - 74 Years,13.9041088,0.314,0.076
2021-02-16T00:00:00,75+ Years,16.41453176,0.437,0.123
2021-02-15T00:00:00,<12 Years,10.41737773,0,0
2021-02-15T00:00:00,12 - 15 Years,17.10678204,0,0
2021-02-15T00:00:00,16 - 17 Years,21.59693085,0.004,0.001
2021-02-15T00:00:00,18 - 24 Years,28.08809735,0.043,0.02
2021-02-15T00:00:00,25 - 39 Years,23.43159819,0.087,0.048
2021-02-15T00:00:00,40 - 49 Years,23.09347079,0.105,0.056
2021-02-15T00:00:00,50 - 64 Years,20.82410968,0.114,0.055
2021-02-15T00:00:00,65 - 74 Years,14.55261659,0.308,0.072
2021-02-15T00:00:00,75+ Years,17.30631343,0.432,0.117
2021-02-14T00:00:00,<12 Years,10.59616194,0,0
2021-02-14T00:00:00,12 - 15 Years,17.43822274,0,0
2021-02-14T00:00:00,16 - 17 Years,21.86738775,0.004,0.001
2021-02-14T00:00:00,18 - 24 Years,27.95762214,0.042,0.02
2021-02-14T00:00:00,25 - 39 Years,23.29650438,0.086,0.047
2021-02-14T00:00:00,40 - 49 Years,22.96131171,0.104,0.055
2021-02-14T00:00:00,50 - 64 Years,20.65883536,0.112,0.054
2021-02-14T00:00:00,65 - 74 Years,14.43470609,0.298,0.068
2021-02-14T00:00:00,75+ Years,17.24812328,0.423,0.11
2021-02-13T00:00:00,<12 Years,10.80856114,0,0
2021-02-13T00:00:00,12 - 15 Years,17.92000768,0,0
2021-02-13T00:00:00,16 - 17 Years,22.07066109,0.004,0.001
2021-02-13T00:00:00,18 - 24 Years,28.36464806,0.041,0.018
2021-02-13T00:00:00,25 - 39 Years,23.67497812,0.084,0.045
2021-02-13T00:00:00,40 - 49 Years,23.34999405,0.101,0.052
2021-02-13T00:00:00,50 - 64 Years,21.02094049,0.109,0.051
2021-02-13T00:00:00,65 - 74 Years,14.72948236,0.283,0.06
2021-02-13T00:00:00,75+ Years,17.56781859,0.409,0.097
2021-02-12T00:00:00,<12 Years,11.16702198,0,0
2021-02-12T00:00:00,12 - 15 Years,18.5119881,0,0
2021-02-12T00:00:00,16 - 17 Years,22.81140291,0.004,0.001
2021-02-12T00:00:00,18 - 24 Years,29.07233423,0.04,0.017
2021-02-12T00:00:00,25 - 39 Years,24.27361254,0.082,0.042
2021-02-12T00:00:00,40 - 49 Years,23.97216924,0.099,0.049
2021-02-12T00:00:00,50 - 64 Years,21.61052483,0.106,0.048
2021-02-12T00:00:00,65 - 74 Years,15.22275545,0.269,0.053
2021-02-12T00:00:00,75+ Years,18.16935057,0.394,0.084
2021-02-11T00:00:00,<12 Years,11.53262229,0,0
2021-02-11T00:00:00,12 - 15 Years,19.08944664,0,0
2021-02-11T00:00:00,16 - 17 Years,23.51941428,0.004,0.001
2021-02-11T00:00:00,18 - 24 Years,29.77387484,0.039,0.016
2021-02-11T00:00:00,25 - 39 Years,24.85113855,0.081,0.04
2021-02-11T00:00:00,40 - 49 Years,24.62056366,0.097,0.047
2021-02-11T00:00:00,50 - 64 Years,22.16923374,0.103,0.045
2021-02-11T00:00:00,65 - 74 Years,15.53237656,0.256,0.047
2021-02-11T00:00:00,75+ Years,18.63346965,0.381,0.073
2021-02-10T00:00:00,<12 Years,11.73490724,0,0
2021-02-10T00:00:00,12 - 15 Years,19.41661619,0,0
2021-02-10T00:00:00,16 - 17 Years,23.88633989,0.004,0.001
2021-02-10T00:00:00,18 - 24 Years,29.85234906,0.039,0.015
2021-02-10T00:00:00,25 - 39 Years,24.83805134,0.08,0.039
2021-02-10T00:00:00,40 - 49 Years,24.71126802,0.095,0.045
2021-02-10T00:00:00,50 - 64 Years,22.31475687,0.101,0.043
2021-02-10T00:00:00,65 - 74 Years,15.699063,0.246,0.042
2021-02-10T00:00:00,75+ Years,19.02327359,0.369,0.065
2021-02-09T00:00:00,<12 Years,11.96991477,0,0
2021-02-09T00:00:00,12 - 15 Years,20.11793788,0,0
2021-02-09T00:00:00,16 - 17 Years,24.90270658,0.004,0.001
2021-02-09T00:00:00,18 - 24 Years,30.73731133,0.038,0.014
2021-02-09T00:00:00,25 - 39 Years,25.73473647,0.078,0.037
2021-02-09T00:00:00,40 - 49 Years,25.57969136,0.094,0.043
2021-02-09T00:00:00,50 - 64 Years,23.03896712,0.099,0.041
2021-02-09T00:00:00,65 - 74 Years,16.31194316,0.236,0.038
2021-02-09T00:00:00,75+ Years,19.81550103,0.358,0.057
2021-02-08T00:00:00,<12 Years,12.10972937,0,0
2021-02-08T00:00:00,12 - 15 Years,20.41862635,0,0
2021-02-08T00:00:00,16 - 17 Years,25.21278455,0.003,0.001
2021-02-08T00:00:00,18 - 24 Years,31.05688104,0.037,0.014
2021-02-08T00:00:00,25 - 39 Years,26.06444978,0.077,0.037
2021-02-08T00:00:00,40 - 49 Years,25.97652292,0.093,0.042
2021-02-08T00:00:00,50 - 64 Years,23.37519138,0.098,0.04
2021-02-08T00:00:00,65 - 74 Years,16.6923954,0.23,0.036
2021-02-08T00:00:00,75+ Years,20.2747125,0.351,0.054
2021-02-07T00:00:00,<12 Years,12.31469162,0,0
2021-02-07T00:00:00,12 - 15 Years,20.81840533,0,0
2021-02-07T00:00:00,16 - 17 Years,25.72958117,0.003,0.001
2021-02-07T00:00:00,18 - 24 Years,31.83547765,0.037,0.013
2021-02-07T00:00:00,25 - 39 Years,26.79670042,0.076,0.035
2021-02-07T00:00:00,40 - 49 Years,26.68975678,0.091,0.04
2021-02-07T00:00:00,50 - 64 Years,24.06512084,0.096,0.039
2021-02-07T00:00:00,65 - 74 Years,17.28534105,0.222,0.034
2021-02-07T00:00:00,75+ Years,21.07745623,0.341,0.05
2021-02-06T00:00:00,<12 Years,12.53363534,0,0
2021-02-06T00:00:00,12 - 15 Years,21.11140574,0,0
